@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
6037,'2019/01/23 12:06:19:139',5,0.700721,-0.659378,0.442624,0.695168,0.732782,0.171815,-0.146062,0.095277,0.341775,0.089242,0.324053,0.323691,0.163292,1291.992188,0.026797,0.208364,3
6038,'2019/01/23 12:06:19:155',5,0.779244,-0.598654,0.203242,0.410433,0.41616,0.096355,0.035839,0.232788,0.50917,0.070038,0.167855,0.224797,0.217532,1291.992188,0.024797,0.190813,3
6039,'2019/01/23 12:06:19:172',5,0.765236,-0.880943,0.498268,0.196194,0.165362,0.130079,0.232388,0.346259,0.332998,0.055589,0.27791,0.132112,0.064015,1421.191406,0.038199,0.341355,3
6040,'2019/01/23 12:06:19:188',5,0.349129,-1.224512,0.591198,0.02234,0.477891,-0.08916,0.404499,0.377686,0.490881,0.092901,0.221139,0.031442,0.008672,1378.125,0.218612,1.477317,3
6041,'2019/01/23 12:06:19:206',5,0.26431,-1.289062,0.294981,-0.038393,0.397691,-0.140006,0.245813,0.281929,0.560592,0.102539,0.17463,0.074231,0.177542,1378.125,0.321629,2.334777,3
6042,'2019/01/23 12:06:19:222',5,0.2404,-1.278745,0.28067,0.031473,0.539649,0.011189,0.363545,0.368147,0.598916,0.157282,0.168182,-0.022902,0.024821,1378.125,0.370027,2.640189,3
6043,'2019/01/23 12:06:19:239',5,0.402633,-1.070915,0.40676,0.022797,0.472442,-0.130063,0.183317,0.239036,0.466472,0.102285,0.140283,0.02304,0.130858,1378.125,0.360974,2.617813,3
6044,'2019/01/23 12:06:19:255',5,0.093131,-1.400013,0.141336,-0.061554,0.522981,0.046354,0.351874,0.478545,0.613686,0.287461,0.248087,0.021373,0.02921,1421.191406,0.382697,2.833006,3
6045,'2019/01/23 12:06:19:272',5,0.326165,-1.117235,0.271539,-0.050552,0.42799,-0.146726,0.143353,0.281348,0.475583,0.147844,0.214837,0.030275,0.120153,1421.191406,0.375554,2.692858,3
6046,'2019/01/23 12:06:19:289',5,0.198883,-1.2173,0.26037,0.071876,0.55387,0.042516,0.309643,0.38114,0.482706,0.125826,0.166598,-0.040984,0.008075,1421.191406,0.385914,2.795061,3
6047,'2019/01/23 12:06:19:306',5,0.262812,-1.166999,0.270789,0.049895,0.538859,-0.003025,0.25174,0.352173,0.521016,0.137136,0.158731,-0.026985,0.043096,1421.191406,0.387278,2.958739,3
6048,'2019/01/23 12:06:19:322',5,0.27371,-1.196841,0.229403,-0.0083,0.47335,-0.066163,0.212318,0.309216,0.535185,0.13625,0.202483,0.044753,0.09182,1378.125,0.401372,2.949011,3
6049,'2019/01/23 12:06:19:339',5,0.233487,-1.219218,0.220808,0.029857,0.523862,-0.001299,0.263746,0.341823,0.557848,0.129062,0.158091,-0.005897,0.02335,1378.125,0.411341,3.089579,3
6050,'2019/01/23 12:06:19:356',5,0.430716,-0.966588,0.356421,0.081713,0.454443,-0.106279,0.110961,0.22134,0.437042,0.104559,0.143556,0.049889,0.071584,1378.125,0.419805,3.10296,3
6051,'2019/01/23 12:06:19:371',5,0.091808,-1.38582,0.111266,-0.075737,0.445772,-0.017433,0.218367,0.426884,0.5387,0.218522,0.209245,0.062538,0.088878,1378.125,0.429576,3.07487,3
6052,'2019/01/23 12:06:19:388',5,0.33108,-1.093923,0.306586,0.042085,0.453356,-0.036015,0.117592,0.357479,0.421006,0.189468,0.175845,0.045083,0.036569,1378.125,0.436203,3.167295,3
6053,'2019/01/23 12:06:19:405',5,0.364219,-1.045765,0.367132,0.06187,0.481561,-0.059758,0.09818,0.293588,0.375015,0.153082,0.129157,0.012476,0.054985,1421.191406,0.426168,3.054052,3
6054,'2019/01/23 12:06:19:422',5,0.278035,-1.134763,0.310688,0.086108,0.555801,0.043487,0.192381,0.348863,0.420482,0.17845,0.133327,-0.034751,0.018085,1421.191406,0.408814,2.959407,3
6055,'2019/01/23 12:06:19:439',5,0.488355,-0.916892,0.30437,0.058339,0.744453,0.008299,0.123016,0.291024,0.465776,0.207383,0.140693,-0.080457,0.092418,947.460938,0.125353,0.90319,3
6056,'2019/01/23 12:06:19:455',5,0.554739,-0.906265,0.3741,0.062218,0.684358,-0.020171,-0.01659,0.284302,0.398285,0.191455,0.243808,-0.000858,0.12224,947.460938,0.099702,0.690883,3
6057,'2019/01/23 12:06:19:472',5,0.513659,-0.869184,0.448929,0.239922,0.638938,0.171039,0.081318,0.309801,0.278166,0.161725,0.257051,0.100487,0.186446,1421.191406,0.064904,0.337686,3
6058,'2019/01/23 12:06:19:489',5,0.594317,-0.731222,0.565854,0.397243,0.533229,-0.020677,-0.059223,0.21268,0.195413,0.312477,0.308738,0.187201,0.240086,1378.125,0.03537,0.204868,3
6059,'2019/01/23 12:06:19:506',5,0.766631,-0.467197,0.508803,0.374945,0.308351,-0.196012,-0.066201,0.228828,0.15542,0.273305,0.302414,0.141371,0.228332,1335.058594,0.0297,0.156348,3
6060,'2019/01/23 12:06:19:522',5,0.917584,-0.351377,0.706052,0.56858,0.533889,0.080556,-0.069912,0.014828,0.035904,0.18323,0.261365,0.03241,0.214398,947.460938,0.024998,0.140643,3
6061,'2019/01/23 12:06:19:539',5,1.006489,-0.317472,0.540775,0.511884,0.481446,0.041951,-0.048081,-0.027537,0.063157,0.352274,0.263979,0.074876,0.134557,904.394531,0.024508,0.151543,3
6062,'2019/01/23 12:06:19:555',5,0.847235,-0.39525,0.601278,0.530828,0.325264,-0.136346,-0.092905,0.075289,0.114256,0.256717,0.404275,0.188745,0.145704,1335.058594,0.025979,0.131458,3
6063,'2019/01/23 12:06:19:572',5,0.788873,-0.490561,0.503559,0.428032,0.401436,0.013448,0.101776,0.090768,0.252649,0.187702,0.312192,0.113434,0.170562,1335.058594,0.023666,0.125964,3
6064,'2019/01/23 12:06:19:589',5,-0.008357,-1.369761,0.576104,0.154885,0.336712,0.141186,0.485383,0.398001,0.371819,0.005761,0.310616,0.159735,0.002917,1464.257813,0.320474,1.883051,3
6065,'2019/01/23 12:06:19:606',5,-0.299774,-1.277849,0.438372,0.155471,0.292427,0.066172,0.472889,0.368241,0.357388,-0.013549,0.335014,0.166149,0.068729,1464.257813,0.452766,2.681422,3
6066,'2019/01/23 12:06:19:622',5,-0.172567,-0.980751,0.535458,0.194994,0.287967,0.103451,0.507922,0.448182,0.246974,-0.15089,0.249094,0.099751,0.021004,1464.257813,0.407384,2.507791,3
6067,'2019/01/23 12:06:19:638',5,-0.120861,-0.917997,0.511496,0.159466,0.345808,0.076859,0.366647,0.474393,0.361649,-0.004944,0.322903,0.098618,-0.002381,1464.257813,0.341949,2.181735,3
6068,'2019/01/23 12:06:19:655',5,-0.008235,-0.617673,0.660078,0.124041,0.166488,-0.064013,0.328222,0.483933,0.265427,-0.184432,0.24751,0.110999,0.08349,1464.257813,0.315231,2.106955,3
6069,'2019/01/23 12:06:19:672',5,-0.193136,-0.753625,0.497278,0.163115,0.370293,0.020945,0.35252,0.574571,0.425082,-0.103202,0.275285,0.090706,-0.049457,1507.324219,0.339272,2.458367,3
6070,'2019/01/23 12:06:19:689',5,-0.062597,-0.604265,0.65763,0.094788,0.137025,-0.11745,0.324162,0.492044,0.317115,-0.189345,0.187266,0.155283,0.095378,1464.257813,0.34989,2.575535,3
6071,'2019/01/23 12:06:19:706',5,-0.056607,-0.691803,0.630618,0.140076,0.255195,-0.020766,0.286623,0.383512,0.26653,-0.110696,0.248415,0.117022,0.039812,1464.257813,0.380358,2.592474,3
6072,'2019/01/23 12:06:19:723',5,-0.220031,-0.78419,0.5627,0.137013,0.276628,0.049403,0.399557,0.487327,0.276338,-0.21262,0.17443,0.074392,0.091572,1464.257813,0.372486,2.485319,3
6073,'2019/01/23 12:06:19:739',5,-0.087872,-0.676184,0.570864,0.156327,0.309258,0.041747,0.361303,0.50578,0.380082,-0.111713,0.181472,-0.047421,-0.0376,1464.257813,0.369489,2.311726,3
6074,'2019/01/23 12:06:19:755',5,-0.192922,-0.681137,0.572611,0.067689,0.182195,-0.012167,0.367458,0.494872,0.278458,-0.204929,0.160011,0.063927,0.069414,1464.257813,0.345548,2.267379,3
6075,'2019/01/23 12:06:19:772',5,-0.129933,-0.720274,0.510522,0.115983,0.319391,0.081922,0.374161,0.504526,0.365441,-0.081157,0.186631,-0.001628,-0.052277,1464.257813,0.358973,2.246993,3
6076,'2019/01/23 12:06:19:789',5,-0.189237,-0.766153,0.541734,0.12123,0.3176,0.100073,0.404189,0.523589,0.377921,-0.061246,0.235699,0.069651,-0.002604,1464.257813,0.356793,2.331627,3
6077,'2019/01/23 12:06:19:806',5,-0.24657,-0.885124,0.435422,0.029319,0.248159,0.091466,0.463718,0.640539,0.500921,0.034181,0.30943,0.13244,0.072344,1464.257813,0.35795,2.340241,3
6078,'2019/01/23 12:06:19:822',5,-0.154553,-0.728986,0.553154,0.150228,0.348966,0.112326,0.36879,0.542824,0.363885,-0.147403,0.146731,-0.002286,-0.020808,1464.257813,0.344045,2.326014,3
6079,'2019/01/23 12:06:19:838',5,-0.13991,-0.730488,0.553141,0.120214,0.282057,0.091987,0.407029,0.584484,0.391713,-0.075838,0.23639,0.054544,-0.008543,1464.257813,0.346924,2.334853,3
6080,'2019/01/23 12:06:19:856',5,-0.240266,-0.807351,0.480483,0.075713,0.254186,0.035244,0.361819,0.600753,0.453533,-0.098801,0.189584,0.068048,0.046883,1464.257813,0.358303,2.443258,3
6081,'2019/01/23 12:06:19:872',5,0.0277,-0.595806,0.606587,0.093745,0.183652,-0.091267,0.210021,0.435746,0.351089,-0.105889,0.217484,0.078339,0.036008,1464.257813,0.364404,2.4742,3
6082,'2019/01/23 12:06:19:889',5,-0.214098,-0.785358,0.519051,0.104955,0.276544,0.061804,0.388147,0.556053,0.39174,-0.126189,0.225415,0.103231,0.051778,1464.257813,0.361814,2.470786,3
6083,'2019/01/23 12:06:19:905',5,0.035339,-0.533616,0.609034,0.090889,0.190144,-0.119081,0.206782,0.396142,0.297077,-0.202005,0.225444,0.106506,0.108132,1464.257813,0.364966,2.421759,3
6084,'2019/01/23 12:06:19:922',5,-0.182867,-0.671955,0.605949,0.111157,0.21817,-0.097355,0.284678,0.500465,0.414768,-0.186066,0.213081,0.060077,0.127536,1464.257813,0.356012,2.361507,3
6085,'2019/01/23 12:06:19:938',5,-0.038636,-0.538973,0.725774,0.122176,0.22989,-0.075026,0.336059,0.471983,0.368593,-0.274073,0.137412,0.019805,0.082562,1464.257813,0.354883,2.311328,3
6086,'2019/01/23 12:06:19:955',5,-0.158176,-0.736455,0.636498,0.136498,0.3306,-0.010137,0.365689,0.455212,0.397075,-0.21332,0.200101,0.044373,0.063241,1464.257813,0.356599,2.346669,3
6087,'2019/01/23 12:06:19:972',5,-0.122994,-0.718404,0.669914,0.136703,0.231182,-0.03816,0.438861,0.51407,0.412725,-0.181459,0.154766,-0.033113,0.008475,1464.257813,0.35763,2.336723,3
6088,'2019/01/23 12:06:19:988',5,-0.194763,-0.858216,0.521602,0.052841,0.192394,-0.083693,0.327255,0.427034,0.392717,-0.094764,0.268246,0.114493,0.150564,1464.257813,0.353457,2.291866,3
6089,'2019/01/23 12:06:20:005',5,0.464859,-0.308692,0.769084,0.170132,0.100623,-0.352071,0.016284,0.216078,0.302688,-0.086211,0.240075,0.049105,0.031078,1464.257813,0.411966,2.238657,3
6090,'2019/01/23 12:06:20:022',5,0.279327,-0.43698,0.84114,0.2408,0.350875,-0.109431,0.214108,0.193357,0.224292,-0.205464,0.224544,-0.015437,-0.020298,1464.257813,0.358345,2.233654,3
6091,'2019/01/23 12:06:20:039',5,0.297938,-0.290672,0.877204,0.17748,0.202832,-0.180621,0.227504,0.330898,0.298191,-0.226779,0.167501,-0.050496,0.029288,1464.257813,0.344349,2.124881,3
6092,'2019/01/23 12:06:20:056',5,0.135232,-0.567348,0.748233,0.171412,0.295549,-0.091988,0.291503,0.332191,0.287336,-0.220637,0.209673,0.025852,0.127562,1507.324219,0.268171,1.673274,3
6093,'2019/01/23 12:06:20:072',5,0.087369,-0.904808,0.830842,0.250875,0.240249,-0.094765,0.332023,0.315264,0.236463,-0.087956,0.317897,-0.022754,0.29652,1593.457031,0.25963,2.046443,3
6094,'2019/01/23 12:06:20:089',5,-0.299485,-0.927833,0.579994,0.184981,0.184636,-0.09147,0.407525,0.497677,0.430025,0.049796,0.245247,0.025183,0.095538,1550.390625,0.710828,4.993511,3
6095,'2019/01/23 12:06:20:106',5,-0.372832,-1.046407,0.551329,0.29058,0.339556,0.046217,0.421796,0.452182,0.286726,-0.050255,0.213002,0.072949,0.061095,1550.390625,0.722193,5.405042,3
6096,'2019/01/23 12:06:20:122',5,-0.274142,-1.023645,0.464067,0.229434,0.340068,0.065155,0.447771,0.472863,0.360984,-0.024404,0.131376,-0.020932,-0.028035,1550.390625,0.71273,5.65654,3
6097,'2019/01/23 12:06:20:139',5,-0.259182,-0.852762,0.528647,0.243037,0.320697,-0.005888,0.326677,0.486112,0.347211,-0.121644,0.193621,0.079448,0.01264,1550.390625,0.744879,5.855594,3
6098,'2019/01/23 12:06:20:156',5,-0.211498,-0.846773,0.526696,0.261757,0.348182,0.043866,0.310455,0.46241,0.37054,-0.077634,0.225856,0.031671,-0.053157,1550.390625,0.755194,5.726742,3
6099,'2019/01/23 12:06:20:172',5,-0.389732,-1.022581,0.495254,0.185568,0.26899,0.104561,0.385945,0.472589,0.376053,-0.035772,0.258812,0.076063,0.114226,1550.390625,0.744477,5.230958,3
6100,'2019/01/23 12:06:20:188',5,-0.262384,-0.923951,0.57746,0.249431,0.260532,-0.007067,0.261581,0.38095,0.357299,-0.047666,0.190636,0.015316,0.048265,1550.390625,0.77629,5.423929,3
6101,'2019/01/23 12:06:20:206',5,-0.217629,-0.830412,0.634602,0.260399,0.272317,0.034906,0.28557,0.400189,0.305618,-0.087662,0.185008,0.050131,0.038592,1550.390625,0.748199,5.243484,3
6102,'2019/01/23 12:06:20:222',5,-0.22887,-0.91627,0.53946,0.185071,0.204221,0.025655,0.238749,0.409344,0.312941,-0.019185,0.252728,0.062421,0.09735,1593.457031,0.755211,5.238612,3
6103,'2019/01/23 12:06:20:238',5,-0.307661,-0.954994,0.611903,0.204027,0.18627,0.034127,0.292673,0.480574,0.341861,-0.067205,0.117539,-0.056235,0.098767,1550.390625,0.753936,5.134789,3
6104,'2019/01/23 12:06:20:255',5,-0.177064,-0.818335,0.66026,0.193998,0.166955,-0.029333,0.234104,0.399047,0.294858,-0.093017,0.156324,0.013361,0.10676,1550.390625,0.745065,5.205654,3
6105,'2019/01/23 12:06:20:272',5,-0.170462,-0.829744,0.650367,0.247222,0.252093,0.07346,0.316169,0.42627,0.293219,-0.126167,0.124312,-0.007637,0.029001,1550.390625,0.742725,5.266348,3
6106,'2019/01/23 12:06:20:289',5,-0.206529,-0.874119,0.610798,0.197347,0.185986,0.021434,0.271026,0.465667,0.365995,-0.041794,0.173794,-0.013771,0.056902,1593.457031,0.751979,5.424397,3
6107,'2019/01/23 12:06:20:306',5,-0.39666,-1.098011,0.456403,0.118943,0.204538,0.09457,0.379477,0.497326,0.372413,-0.019461,0.229665,0.06652,0.112772,1593.457031,0.748571,5.447028,3
6108,'2019/01/23 12:06:20:322',5,-0.204181,-0.878087,0.599906,0.210124,0.232206,0.052209,0.311248,0.412694,0.319199,-0.09553,0.136575,0.035072,0.051916,1593.457031,0.733636,5.373094,3
6109,'2019/01/23 12:06:20:338',5,-0.23744,-0.897412,0.574838,0.199544,0.251407,0.121952,0.38068,0.412305,0.292036,-0.102372,0.158829,0.029436,0.015712,1593.457031,0.737806,5.498418,3
6110,'2019/01/23 12:06:20:355',5,-0.276974,-0.910148,0.558937,0.182462,0.22108,0.077061,0.378923,0.418629,0.302276,-0.127128,0.157737,0.037397,0.016078,1593.457031,0.736571,5.477867,3
6111,'2019/01/23 12:06:20:372',5,-0.284676,-0.952594,0.49667,0.131356,0.198649,0.093754,0.442664,0.520946,0.453574,0.009733,0.255782,0.081606,0.016472,1593.457031,0.754307,5.561264,3
6112,'2019/01/23 12:06:20:389',5,-0.25713,-0.892359,0.611083,0.243103,0.300782,0.108709,0.436711,0.443874,0.353773,-0.146556,0.116187,-0.019424,-0.061031,1593.457031,0.744509,5.499066,3
6113,'2019/01/23 12:06:20:406',5,-0.153224,-0.773344,0.613306,0.208932,0.197604,-0.018849,0.319373,0.39258,0.368383,-0.108451,0.168665,0.050262,0.003687,1550.390625,0.750035,5.456229,3
6114,'2019/01/23 12:06:20:422',5,-0.189196,-0.793133,0.694329,0.343387,0.360724,0.15666,0.467328,0.495928,0.372658,-0.186029,0.027256,-0.094526,-0.116088,1550.390625,0.751097,5.425539,3
6115,'2019/01/23 12:06:20:439',5,-0.092519,-0.887288,0.653317,0.258617,0.242823,0.048044,0.359154,0.377714,0.472741,-0.004932,0.26739,0.089877,0.004969,1593.457031,0.395137,2.862645,3
6116,'2019/01/23 12:06:20:455',5,0.139014,-0.716966,0.87476,0.238583,0.2601,-0.036594,0.248593,0.20847,0.350378,-0.009817,0.183368,0.039742,0.007159,3143.847656,0.225758,1.494059,3
6117,'2019/01/23 12:06:20:472',5,0.355918,-0.604355,0.847432,0.228668,0.37441,-0.12496,0.136747,0.20215,0.304979,0.151266,0.298822,-0.012461,-0.041679,3143.847656,0.087288,0.516068,3
6118,'2019/01/23 12:06:20:489',5,0.475923,-0.613923,0.669299,0.243135,0.515715,0.052802,0.26543,0.273884,0.24108,-0.014889,0.261653,0.032872,0.046143,1507.324219,0.057432,0.312506,3
6119,'2019/01/23 12:06:20:505',5,0.549103,-0.762632,0.708513,0.344589,0.09037,-0.116579,0.02314,0.327212,0.316203,0.13269,0.496338,0.114951,-0.07741,1550.390625,0.059299,0.411292,3
6120,'2019/01/23 12:06:20:522',5,0.5396,-0.71536,0.792697,0.453194,0.105031,-0.096343,0.033199,0.317868,0.275074,0.099157,0.478666,0.14422,0.011054,1550.390625,0.057063,0.420072,3
6121,'2019/01/23 12:06:20:538',5,0.46143,-0.841995,0.672763,0.391488,0.310724,0.083206,0.19018,0.286725,0.160232,-0.069141,0.375908,0.168391,-0.071398,1550.390625,0.047323,0.383551,3
6122,'2019/01/23 12:06:20:556',5,0.907056,-0.335324,1.048757,0.616617,0.308026,-0.232885,-0.258634,0.132958,-0.033455,0.160888,0.411918,0.186583,-0.084727,1550.390625,0.060643,0.479754,3
6123,'2019/01/23 12:06:20:572',5,0.763371,-0.61366,0.923441,0.529449,0.276454,-0.113956,0.028836,0.254462,0.089441,0.056233,0.3455,0.064219,-0.000278,1550.390625,0.060928,0.537035,3
6124,'2019/01/23 12:06:20:589',5,0.535692,-0.722816,0.712249,0.457566,0.363125,-0.055248,0.062784,0.347285,0.203447,0.097633,0.326269,0.080943,-0.053944,1593.457031,0.0507,0.482403,3
6125,'2019/01/23 12:06:20:606',5,0.64521,-0.808027,0.447932,0.249634,0.224247,-0.038221,0.302851,0.343719,0.193192,0.122001,0.426906,0.172744,0.168605,1593.457031,0.047323,0.401431,3
6126,'2019/01/23 12:06:20:623',5,-0.115308,-1.076084,0.333193,0.04275,0.391936,0.196752,0.695415,0.359049,0.287659,-0.261724,0.1328,0.072013,0.438884,1765.722656,0.539923,3.137177,3
6127,'2019/01/23 12:06:20:638',5,-0.203645,-1.205019,0.262895,0.017982,0.394681,0.137579,0.543304,0.290759,0.29637,-0.256956,0.124095,0.014231,0.461449,1765.722656,0.597054,3.549721,3
6128,'2019/01/23 12:06:20:655',5,-0.115787,-1.155634,0.308122,0.022661,0.369804,0.129014,0.589047,0.394394,0.397846,-0.268549,0.147017,0.047222,0.503881,1765.722656,0.603333,3.678378,3
6129,'2019/01/23 12:06:20:672',5,0.011812,-1.033922,0.348458,0.039275,0.400804,0.056919,0.54466,0.252119,0.32245,-0.292012,0.158928,0.018811,0.470999,1765.722656,0.658759,4.010945,3
6130,'2019/01/23 12:06:20:689',5,-0.001547,-0.996405,0.383632,-0.002578,0.391473,0.113981,0.600597,0.286373,0.323165,-0.292326,0.150022,0.017533,0.430311,1765.722656,0.66262,4.107288,3
6131,'2019/01/23 12:06:20:706',5,-0.078585,-1.083688,0.287716,-0.122133,0.307529,0.028349,0.5074,0.296604,0.297697,-0.292831,0.210194,0.040842,0.483153,1765.722656,0.685012,4.106331,3
6132,'2019/01/23 12:06:20:722',5,-0.03634,-0.979036,0.351586,-0.015185,0.416114,0.093963,0.513933,0.291101,0.196719,-0.388381,0.11745,0.006238,0.490034,1765.722656,0.683669,4.1536,3
6133,'2019/01/23 12:06:20:738',5,-0.112083,-1.126823,0.210794,-0.085946,0.354203,0.159676,0.561568,0.401039,0.318573,-0.184375,0.242122,0.074992,0.543552,1765.722656,0.651156,4.014308,3
6134,'2019/01/23 12:06:20:756',5,-0.107663,-1.12853,0.277449,0.013107,0.461203,0.304371,0.647789,0.413419,0.257068,-0.26709,0.072421,-0.086185,0.421908,1765.722656,0.619983,3.922529,3
6135,'2019/01/23 12:06:20:772',5,-0.125881,-1.133944,0.2372,-0.00612,0.433813,0.248606,0.629427,0.378878,0.266712,-0.232753,0.081927,-0.068429,0.422998,1765.722656,0.616687,3.899371,3
6136,'2019/01/23 12:06:20:789',5,0.008298,-0.960114,0.299673,0.025099,0.376217,0.162877,0.515549,0.292868,0.209294,-0.212038,0.082061,-0.017096,0.460878,1765.722656,0.615206,3.969588,3
6137,'2019/01/23 12:06:20:805',5,-0.000577,-0.956095,0.343102,0.049781,0.363433,0.161939,0.560971,0.37285,0.211721,-0.246708,0.069085,-0.002482,0.478811,1765.722656,0.610679,4.007294,3
6138,'2019/01/23 12:06:20:823',5,-0.249865,-1.303128,0.109503,-0.075343,0.29087,0.121155,0.544996,0.418639,0.216633,-0.21236,0.11638,0.061624,0.550674,1765.722656,0.595506,3.975082,3
6139,'2019/01/23 12:06:20:838',5,-0.006949,-0.992621,0.355921,0.034469,0.324334,0.114231,0.551458,0.414713,0.189727,-0.26562,0.060754,-0.012635,0.467409,1765.722656,0.596121,3.932913,3
6140,'2019/01/23 12:06:20:855',5,0.196064,-0.882412,0.36875,-0.023729,0.262118,-0.009588,0.409882,0.298801,0.176669,-0.236171,0.183919,0.062041,0.458129,1765.722656,0.623487,4.055681,3
6141,'2019/01/23 12:06:20:872',5,-0.024765,-0.946475,0.308485,0.199646,0.437347,0.286083,0.483587,0.355232,0.146736,-0.222396,0.148479,0.001787,0.392417,1765.722656,0.65503,4.141181,3
6142,'2019/01/23 12:06:20:888',5,0.135035,-0.985493,0.309311,-0.049619,0.314991,0.024044,0.464163,0.388189,0.159096,-0.262014,0.211478,-0.002762,0.450328,1765.722656,0.408973,2.807932,3
6143,'2019/01/23 12:06:20:905',5,0.142642,-1.098349,0.436576,-0.038069,0.367138,0.020343,0.49677,0.435861,0.148704,-0.260957,0.21959,0.033433,0.473861,1765.722656,0.246056,1.641796,3
6144,'2019/01/23 12:06:20:922',5,0.296927,-1.138013,0.536255,-0.006012,0.377332,0.131583,0.435298,0.400231,0.11371,-0.165543,0.233667,0.067439,0.463064,1765.722656,0.155406,1.006748,3
6145,'2019/01/23 12:06:20:939',5,0.530198,-0.911833,0.538814,0.176474,0.159698,0.102998,0.527028,0.346374,0.08706,-0.202305,0.2024,0.111722,0.424522,1765.722656,0.09508,0.633246,3
6146,'2019/01/23 12:06:20:955',5,0.776074,-0.891169,0.459564,0.19062,0.151699,0.044444,0.337125,0.256738,0.136863,-0.090055,0.217664,0.050726,0.337859,1765.722656,0.087796,0.538274,3
6147,'2019/01/23 12:06:20:972',5,0.841791,-0.646879,0.506843,0.282793,0.272698,0.098552,0.457379,0.190801,-0.016844,-0.049343,0.249013,0.036314,0.285339,1765.722656,0.069362,0.412432,3
6148,'2019/01/23 12:06:20:988',5,0.912,-0.581903,0.546539,0.260883,0.250599,0.15488,0.500315,0.162876,-0.055993,-0.204764,0.403521,-0.013944,0.229274,1765.722656,0.059694,0.372474,3
6149,'2019/01/23 12:06:21:005',5,0.579444,-0.737808,0.299361,0.090307,0.237127,0.070327,0.423343,0.23394,0.045858,-0.132202,0.422391,0.107143,0.300036,1765.722656,0.043264,0.2231,3
6150,'2019/01/23 12:06:21:021',5,0.601523,-0.663744,0.359292,0.151784,0.352941,0.107264,0.491061,0.359742,0.224733,-0.157208,0.323345,0.037277,0.281386,1765.722656,0.043555,0.205202,3
6151,'2019/01/23 12:06:21:039',5,0.549168,-0.76676,0.315526,0.064399,0.225927,0.125165,0.353913,0.29651,0.201445,-0.082991,0.289837,0.072955,0.368143,1765.722656,0.04192,0.236687,3
6152,'2019/01/23 12:06:21:055',5,-0.121456,-0.842544,0.525534,0.263414,0.184766,0.115719,0.607982,0.245442,0.209209,-0.181845,0.054976,-0.067318,0.281851,1636.523438,0.653109,4.6811,3
6153,'2019/01/23 12:06:21:072',5,-0.298988,-1.159614,0.198518,-0.023392,0.028356,0.122524,0.695996,0.416737,0.391073,-0.00866,0.237785,0.103367,0.381266,1679.589844,0.702736,5.219134,3
6154,'2019/01/23 12:06:21:088',5,-0.192684,-0.999032,0.298043,-0.071054,-0.142629,0.011688,0.663006,0.353343,0.206698,-0.13755,0.170198,0.129344,0.37783,1679.589844,0.67295,5.258817,3
6155,'2019/01/23 12:06:21:105',5,-0.019641,-0.791942,0.416753,0.061512,-0.037279,0.125861,0.596537,0.317403,0.252299,-0.195595,0.190945,0.046185,0.275141,1679.589844,0.684865,5.068032,3
